,Target,Importance
7021,IN528 | POLR2A | ID:74833,14
5896,SUM149 | BRD4 | ID:67798,14
2015,HEK293_Epithelium_Embryonic_Kidney | TRIM28 | ID:45725,13
9429,PFSK-1 | TAF1 | ENCODE,13
1642,KYSE-70_Epithelium | SOX2 | ID:44224,13
527,HeLa_Epithelium_Cervix | SUMO1 | ID:34356,13
6608,Breast | ESR1 | ID:72498,13
7179,T_Lymphocyte_Umbilical_Cord | STAT3 | ID:76389,13
2454,H1_Embryonic_Stem_Cell_Embryo | YY1 | ID:46170,13
8019,HeLa_Epithelium_Cervix | POLR2A | ID:85296,13
6810,293T | ZNF708 | ID:73930,13
7979,MCF-7_Epithelium_Breast | GRHL2 | ID:85047,13
6713,Neurosphere | NOTCH1 | ID:73405,13
66,HeLa-S3_Epithelium_Cervix | POLR2A | ID:1328,13
9296,K562 | Sin3Ak-20 | ENCODE,13
5677,HEK293_Epithelium_Embryonic_Kidney | ZNF121 | ID:65114,13
8550,C6661 | XCL1 | ID:88801,13
785,FLP76_Epithelium_Embryonic_Kidney | ZNF76 | ID:36764,13
5356,HEK293_Epithelium_Embryonic_Kidney | ZNF146 | ID:64240,13
800,MCF-7_Epithelium_Breast | E2F4 | ID:36812,13
9274,K562 | Pol2-4H8 | ENCODE,13
6786,SEM_B_Lymphocyte | KMT2A | ID:73715,13
8911,H1-hESC | ATF2 | ENCODE,13
5691,HEK293_Epithelium_Embryonic_Kidney | ZNF350 | ID:65131,13
4688,HEK293_Epithelium_Embryonic_Kidney | ZNF623 | ID:62565,13
702,Epithelium_Cervix | HIRA | ID:36026,13
5666,HEK293_Epithelium_Embryonic_Kidney | CTCF | ID:65095,13
4185,TC-797 | BRD4 | ID:55821,13
2955,P493-6_B_cell_lymphoma | MYC | ID:48779,13
8653,A549 (EtOH_0.02pct) | TAF1 | ENCODE,13
8454,A673_Polygonal_Muscle | MKL2 | ID:88131,13
4191,10326 | BRD3 | ID:55848,13
8647,A549 (EtOH_0.02pct) | Pol2 | ENCODE,13
3755,T_Lymphocyte_Blood | STAT5B | ID:53633,13
3020,PANC-1_Pancreas | ETS1 | ID:49243,13
9307,K562 (IFNa30) | STAT2 | ENCODE,13
2147,IMR90_Fibroblast_Lung | RFX5 | ID:45863,13
8448,HCT-116_HCT116 | POLR2A | ID:88098,13
6682,MCF-7_Breast | FOXA1 | ID:72996,13
8383,K562_Erythroblast_Bone_Marrow | CBX3 | ID:8780,13
1250,MCF-7_Epithelium_Breast | POLR2A | ID:41517,13
7889,TIME_Fibroblast | POLR2A | ID:84404,13
6356,Raji_B_Lymphocyte_Blood | POLR2A | ID:70963,13
8208,JHU-06_Endothelial_Cell | JUN | ID:86805,13
5607,A549_Epithelium_Lung | NR3C1 | ID:64930,13
6501,A549_Epithelium_Lung | NIPBL | ID:71872,13
3563,Macrophage | FAIRE | ID:52156,13
2677,MCF-7_Epithelium_Breast | POLR2A | ID:47114,13
5541,HepG2_Epithelium_Liver | SRSF3 | ID:64771,13
4471,Myeloid_Cell | KDM2B | ID:58068,13
402,Raji_B_Lymphocyte_Blood | POLR2A | ID:33478,13
6115,LNCaP_Epithelium_Prostate | TRIM24 | ID:69202,13
247,U2OS_Bone | ESR1 | ID:2779,13
4550,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58633,13
5076,K562_Erythroblast_Bone_Marrow | POLR2H | ID:63477,13
1977,H1_Embryonic_Stem_Cell_Embryo | MAFK | ID:45687,13
1123,HEK293T_Epithelium_Embryonic_Kidney | HCFC1 | ID:39886,13
1101,LS180_Epithelium_Colon | MED1 | ID:39661,13
6854,MCF-7 | RUNX2 | ID:74116,13
9201,K562 | CHD1 | ENCODE,13
6885,SF8628_Pontine | BRD2 | ID:74208,13
8681,CD3_Primary_Cells_Cord_BI | DNase.all.peaks | Roadmap,13
2838,MCF-7_Epithelium_Breast | MBD2 | ID:48127,13
6525,TTC-549_Liver_cell_Liver | SMARCA4 | ID:72109,13
6005,C4-2B_Epithelium_Prostate | POLR2A | ID:68392,13
7821,HeLa_Epithelium_Cervix | POLR2A | ID:83971,13
8883,GM18505 | Pol2 | ENCODE,13
7309,293T | ZNF44 | ID:77116,13
8110,HeLa_Adherent_HeLa_cells | SUPT5H | ID:85966,13
310,HeLa_Epithelium_Cervix | TERC | ID:32848,13
1049,LoVo_Colon | DLX2 | ID:38854,13
4310,HEK293T_Epithelium_Embryonic_Kidney | EHMT2 | ID:56466,13
1085,MCF-7_Epithelium_Breast | FOXM1 | ID:39484,13
5930,LTED_Breast | ESR1 | ID:68054,13
5026,A549_Epithelium_Lung | EP300 | ID:63378,13
9375,NB4 | CTCF | ENCODE,13
7234,Fibroblast_Fetal_Lung | NEUROG2 | ID:76818,13
4494,BJAB_B_cell_lymphoma | CTCF | ID:5828,13
6031,HCT-116_Colon_cancer_cell_Colon | BRD4 | ID:68777,13
893,K562_Erythroblast_Bone_Marrow | ERG | ID:37635,12
428,Proerythroblast_Bone_Marrow | GATA1 | ID:33545,12
3346,Fibroblast | GTF2I | ID:50694,12
5481,K562_Erythroblast_Bone_Marrow | RNF2 | ID:64583,12
6670,Prostate | AR | ID:72970,12
4378,RS4_B_Lymphocyte | NR3C1 | ID:56951,12
7259,U2OS_Osteosarcoma_cell | LRWD1 | ID:76971,12
6407,LNCaP_Epithelium_Prostate | RELA | ID:71202,12
624,NCI-H3122_Lung | FOXA1 | ID:35473,12
392,Blood | SMARCA4 | ID:33437,12
8122,HeLa_Epithelium_Cervix | ZNF131 | ID:85994,12
3469,HUES64_Embryonic_Stem_Cell_Embryo | POU5F1 | ID:51543,12
8532,Embryonic_Stem_Cell_epithelioid_sarcoma | SUZ12 | ID:88642,12
6086,MCF-7_Epithelium_Breast | FOXA1 | ID:68871,12
1234,HT1080_Connective_Tissue | ERCC2 | ID:41412,12
1522,HeLa_Epithelium_Cervix | BRD4 | ID:43090,12
47,HeLa-S3_Epithelium_Cervix | NR2C2 | ID:1298,12
4187,TC-797 | BRD4 | ID:55825,12
1484,GP5d_Colon | RAD21 | ID:42928,12
9033,HeLa-S3 | Nrf1 | ENCODE,12
4392,HeLa_Epithelium_Cervix | POLR2A | ID:56974,12
7580,PrEC_Epithelium_Prostate | ZFX | ID:82348,12
2777,MCF-7_Epithelium_Breast | POLR2A | ID:47791,12
605,HeLa-S3_Epithelium_Cervix | ORC1 | ID:35296,12
4307,HEK293T_Epithelium_Embryonic_Kidney | EHMT2 | ID:56457,12
6305,A549_Epithelium_Lung | POLR2A | ID:70564,12
4502,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58317,12
6315,LNCaP_LNCaP_cells | MYC | ID:70754,12
3558,IMR90_Fibroblast_Lung | TP53 | ID:52103,12
6794,HepG2_Epithelium_Liver | NR3C1 | ID:73725,12
4536,Embryonic_Stem_Cell_Embryo | MED1 | ID:58483,12
7995,Macrophage_Blood | MAF | ID:85111,12
2348,A549_Epithelium_Lung | REST | ID:46069,12
7406,HepG2_Epithelium_Liver | POLR2A | ID:8108,12
6352,Raji_B_Lymphocyte_Blood | MYC | ID:70955,12
4505,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58320,12
282,Epithelium_Pancreatic_Islet | CTCF | ID:3054,12
7323,293T | ZNF28 | ID:77143,12
6461,Fibroblast_Skin | H1.0 | ID:71334,12
5693,HEK293_Epithelium_Embryonic_Kidney | PRDM1 | ID:65133,12
3885,Mesenchymal_Stem_Cell | POLR2A | ID:54122,12
3191,90-8TL_Schwann_Cell_Brain | BRD4 | ID:49977,12
9164,HUVEC | Pol2 | ENCODE | 1,12
3319,Testis | DMC1 | ID:50422,12
5307,HEK293_Epithelium_Embryonic_Kidney | KLF8 | ID:64091,12
8600,HCT-116_Colon | CBX3 | ID:9231,12
6712,Kidney | PARP1 | ID:73342,12
8746,Fetal_Stomach | DNase.all.peaks | Roadmap,12
3152,Neural_Stem_Cell | EZH2 | ID:49798,12
4756,K562_Erythroblast_Bone_Marrow | ZMYM3 | ID:62709,12
6265,endometrioid_adenocarcinoma | ESR1 | ID:69902,12
2228,K562_Erythroblast_Bone_Marrow | POLR2A | ID:45948,12
8688,CD3_Primary_Cells_Peripheral_ | DNase.hot | Roadmap,12
8391,MDA-231_Epithelium_Mammary_Gland | ZEB1 | ID:87839,12
8096,MIN_cancer_cells_Breast | ESR1 | ID:85907,12
881,ME-1_Leukemia_Cell | TCF12 | ID:37602,12
7603,HeLa_Adherent_HeLa_cells | NELFA | ID:82512,12
4064,HeLa_Epithelium_Cervix | NELFA | ID:55467,12
8392,TIG-3_Fibroblast_Embryonic_Lung | BRAF | ID:87857,12
4420,Embryonic_Stem_Cell | NANOG | ID:57188,12
563,RS4_B_Lymphocyte | KMT2A | ID:34962,12
7167,LCL_Lymphoblastoid_Blood | YY1 | ID:76293,12
577,Epithelium | HSF1 | ID:35064,12
8957,H1-hESC | SIN3A | ENCODE,12
6256,Th1 | T | ID:69884,12
4210,HepG2_Epithelium_Liver | RAD21 | ID:56041,12
6830,293T | ZNF257 | ID:73966,12
5501,HepG2_Epithelium_Liver | ZMYM3 | ID:64656,12
2938,OCI-Ly3_B_Lymphocyte_Bone_Marrow | IRF4 | ID:48636,12
7207,Erythroid_Cell | BPTF | ID:76520,12
7198,RKO_Epithelium_Colon | BRPF3 | ID:76494,12
4806,A549_Epithelium_Lung | EP300 | ID:62850,12
939,MCF-7_Epithelium_Breast | POLR2A | ID:38199,12
7910,KG1_Bone_Marrow | EZH2 | ID:84554,12
7193,SK-N-SH_Neuroblastoma_cell_Brain | MAML3 | ID:76421,12
463,LNCaP_Epithelium_Prostate | POLR2A | ID:33788,12
5179,Liver | ZBTB33 | ID:63756,12
7966,MCF-7_Epithelium_Breast | ZFX | ID:84927,12
6834,293T | ZIM3 | ID:73977,12
4608,Raji_B_Lymphocyte_Blood | POLR2A | ID:58947,12
4626,LCL_Lymphoblastoid_Blood | EBF1 | ID:59345,12
2848,RD_Muscle | TEAD1 | ID:48240,12
7215,293T | UHRF2 | ID:76568,12
6719,Neuron | MED1 | ID:73444,11
4470,Myeloid_Cell | KDM2B | ID:58062,11
6801,MCF-7_Breast | FOXA1 | ID:73758,11
9109,HepG2 | Pol2-4H8 | ENCODE,11
3969,MCF-7_Epithelium_Breast | ESR1 | ID:54648,11
5109,MCF-7_Epithelium_Breast | MLLT1 | ID:63557,11
5733,HEK293_Epithelium_Embryonic_Kidney | KLF15 | ID:65197,11
9226,K562 | eGFP-FOS | ENCODE,11
6194,MV4;11_Leukemia_Cell_Blood | POLR2A | ID:69759,11
6606,SEM_B_cell_precursor | AFF4 | ID:72466,11
6252,Th2 | CDK9 | ID:69878,11
2704,DU145_Epithelium_Prostate | FOXA1 | ID:47332,11
3176,GM15510_Lymphoblastoid_Blood | POLR2A | ID:4989,11
4981,MCF-7_Epithelium_Breast | ZBTB40 | ID:63278,11
8706,Fetal_Brain_Female | DNase.all.peaks | Roadmap,11
6293,BE2-C_Neuroblastoma_cell_Bone_Marrow | TEAD4 | ID:70162,11
8523,OCI-Ly1_B_cell_lymphoma_Bone_Marrow | BCL6 | ID:88599,11
7651,Breast | ESR1 | ID:82849,11
8924,H1-hESC | CTCF | ENCODE,11
5505,HepG2_Epithelium_Liver | NRF1 | ID:64667,11
4343,Prostate | FOXA1 | ID:56662,11
8708,Fetal_Brain_Female | DNase.fdr0.01.peaks | Roadmap,11
7285,293T | ZNF674 | ID:77065,11
6708,OVCAR3 | BRD4 | ID:73241,11
3417,HUES64_Embryonic_Stem_Cell_Embryo | PRDM1 | ID:51434,11
8016,KELLY_Neuroblastoma_cell | MYCN | ID:85291,11
4004,Myeloid_Cell | RUNX1 | ID:55172,11
4002,LNCaP_Epithelium_Prostate | FOXA1 | ID:55166,11
3724,T47D_Epithelium_Mammary_Gland | CHD8 | ID:53397,11
6277,293T | TET2 | ID:70098,11
8716,Fetal_Heart | DNase.fdr0.01.peaks | Roadmap,11
5306,K562_Erythroblast_Bone_Marrow | TEAD2 | ID:64090,11
30,HEK293_Epithelium_Embryonic_Kidney | TRIM28 | ID:1195,11
9293,K562 | SAP30 | ENCODE,11
8743,Fetal_Placenta | DNase.fdr0.01.hot | Roadmap,11
7404,HepG2_Epithelium_Liver | MYC | ID:8106,11
8741,Fetal_Muscle_Trunk | DNase.hot | Roadmap,11
3921,LNCaP_Epithelium_Prostate | GATA2 | ID:54397,11
6845,endometrioid_adenocarcinoma | ESR1 | ID:74000,11
7769,H9_Embryonic_Stem_Cell_Embryo | MYOG | ID:83689,11
1080,LNCaP_Epithelium_Prostate | ETV1 | ID:39372,11
1875,GM06990_B_Lymphocyte_Blood | CTCF | ID:45581,11
6381,HeLa_Epithelium_Cervix | SETDB1 | ID:71056,11
1882,GM12801_B_Lymphocyte_Blood | CTCF | ID:45588,11
5349,A549_Epithelium_Lung | HES2 | ID:64218,11
2474,H1_Embryonic_Stem_Cell_Embryo | SP1 | ID:46190,11
4740,K562_Erythroblast_Bone_Marrow | HES1 | ID:62673,11
4308,HEK293T_Epithelium_Embryonic_Kidney | EHMT2 | ID:56462,11
8554,CHL-1_melanoma_Skin | BRD4 | ID:88863,11
3897,Mesenchymal_Stem_Cell | CEBPB | ID:54136,11
3884,Mesenchymal_Stem_Cell | POLR2A | ID:54121,11
5351,A549_Epithelium_Lung | EP300 | ID:64221,11
7203,KG1_Acute_myeloid_leukemia | CREB1 | ID:76508,11
3533,Colon | POLR2A | ID:51857,11
5689,HEK293_Epithelium_Embryonic_Kidney | ZNF436 | ID:65128,11
7634,Monocyte_Blood | T | ID:82662,11
9402,PANC-1 | TCF7L2 | ENCODE,11
3844,MCF-7_Epithelium_Breast | PR | ID:54017,11
101,Endothelial_Cell_Umbilical_Vein | FOS | ID:1741,11
6575,MCF-7_Human_Breast_Cancer_Cell_Breast | POLR2A | ID:72404,11
3410,Adipocyte | POLR2A | ID:51293,11
4050,786-O_Epithelium_Kidney | SPI1 | ID:55389,11
6480,Beta_cell | PAX6 | ID:71777,11
3196,NT2-D1_Embryo | POU5F1 | ID:49996,11
2920,iPSC | SOX2 | ID:48551,11
6478,LNCaP_Epithelium_Prostate | NANOG | ID:71760,11
3209,GM12878_B_Lymphocyte_Blood | POLR2A | ID:5004,11
8586,RPMI-8402_T_cell_leukemia_Blood | GATA3 | ID:9195,11
6023,Patient_derived_xenograft_cells | KMT2D | ID:68638,11
3945,SF268 | YAP1 | ID:54608,11
4327,HuCCT1 | POLR2A | ID:56562,11
771,IMR90_Fibroblast_Lung | GTF2B | ID:36362,11
8917,H1-hESC | CHD1 | ENCODE,11
7516,Fibroblast_Skin | POLR2A | ID:81968,11
6842,endometrioid_adenocarcinoma | ESR1 | ID:73996,11
3399,Pre-B_Lymphocyte | PBX1 | ID:51248,11
3224,Epithelium_Prostate | AR | ID:50057,11
2618,PANC-1_Pancreas | POLR2A | ID:46332,11
5531,K562_Erythroblast_Bone_Marrow | ZBTB33 | ID:64739,11
2625,SK-N-MC_Brain | POLR2A | ID:46339,11
7101,HAP-1_Embryonic_Stem_Cell_Embryo | SMC1A | ID:75571,11
4212,HepG2_Epithelium_Liver | GABPA | ID:56043,11
3025,293T-Rex | BMI1 | ID:49267,11
628,CCRF-CEM_T_Lymphocyte_Blood | GATA3 | ID:35477,11
1210,IMR90_Fibroblast_Lung | POLR2A | ID:41280,11
4642,B_Lymphocyte | FOXP1 | ID:59437,11
5593,GM12878_B_Lymphocyte_Blood | ZNF143 | ID:64894,11
4362,Neural_crest_cell_Cranial | NR2F1 | ID:56818,11
8366,hESC | NKX2-1 | ID:87738,11
9264,K562 | NF-YA | ENCODE,11
6821,293T | ZNF354A | ID:73953,11
2306,Raji_B_Lymphocyte_Blood | POLR2A | ID:46027,11
2159,K562_Erythroblast_Bone_Marrow | POLR2A | ID:45875,11
2765,TIVE-LTC_T_Lymphocyte_Blood | POLR2A | ID:47733,11
8932,H1-hESC | EZH2 | ENCODE,11
6534,G-401_Kidney | SMARCC1 | ID:72130,11
5802,SK-N-SH_Neuroblastoma_cell_Brain | RARA | ID:67427,11
1766,Stromal_Cell_Adipose | PPARG | ID:4495,11
7163,LCL_Lymphoblastoid_Blood | YY1 | ID:76289,11
8447,HCT-116_HCT116 | POLR2A | ID:88096,11
3348,Fibroblast | GTF2I | ID:50697,11
8696,ECC-1 (BPA_100nM) | ERalpha | ENCODE,11
1749,Endothelial_Cell | LANA | ID:44697,11
932,FB0167P_Fibroblast | MYC | ID:38190,11
1748,Endothelial_Cell | LANA | ID:44695,11
4855,IMR90_Fibroblast_Lung | NFE2L2 | ID:62959,11
5457,MCF-7_Epithelium_Breast | RFX1 | ID:64526,11
917,HT1080_Connective_Tissue | SSRP1 | ID:38084,11
1145,K562_Erythroblast_Bone_Marrow | EGR1 | ID:4,11
1221,Monocyte_Blood | IRF1 | ID:41300,11
9329,K562 | ZBTB7A | ENCODE,11
4190,1015c | BRD4 | ID:55846,11
998,LoVo_Colon | YY1 | ID:38716,11
7354,MCF-7 | DPF1 | ID:77255,11
2292,NB4_Promyelocytic_cell_Blood | CTCF | ID:46013,11
7859,hESC | SOX2 | ID:84265,11
9372,Mobilized_CD34_Primary_Cells_Male | DNase.fdr0.01.peaks | Roadmap,11
4576,HEK293_Epithelium_Embryonic_Kidney | XRN2 | ID:58840,11
2445,GM12892_Lymphoblastoid_Blood | POLR2A | ID:46161,11
3013,NTERA-2_Testis | DDX5 | ID:49196,11
5830,HCT-116_Colon_cancer_cell_Colon | BRD4 | ID:67539,11
5087,K562_Erythroblast_Bone_Marrow | SUZ12 | ID:63520,11
582,B_Lymphocyte | NCOR2 | ID:35093,11
6855,MCF-7 | RUNX2 | ID:74117,11
6661,Cardiomyocyte | GATA4 | ID:72934,11
2443,Megakaryocyte_Cord_blood | TAL1 | ID:4616,11
4090,B_Lymphocyte | MEF2B | ID:55563,11
6133,VCaP_Epithelium_Prostate | ERG | ID:69271,11
2946,Epithelium_Mammary_Gland | POLR2A | ID:48737,11
4055,786-O_Epithelium_Kidney | SPI1 | ID:55394,11
1590,DND-41_T_Lymphocyte_Blood | BRD4 | ID:43756,11
4685,HepG2_Epithelium_Liver | PLRG1 | ID:62558,11
3609,501-Mel_Melanoma_Cell | SMARCA4 | ID:52550,11
6953,Endothelial_Cell_Umbilical_Vein | EP300 | ID:74487,11
128,K562_Erythroblast_Bone_Marrow | EGR1 | ID:1982,11
3602,R1-AD1_Epithelium_Prostate | AR | ID:52540,11
1949,GM12878_B_Lymphocyte_Blood | POLR2A | ID:45659,11
3789,HEK293A | MEF2B | ID:53873,11
7268,293T | ZNF793 | ID:77032,11
8260,MCF-7_Epithelium_Breast | GRHL2 | ID:87110,11
9363,MCF-7 (serum_stimulated_media) | Pol2 | ENCODE,11
6618,A375_Melanoma_Cell | HEXIM1 | ID:72603,11
554,Keratinocyte_Foreskin | TP63 | ID:34559,11
8171,Embryonic_Stem_Cell | POU5F1 | ID:86531,11
7977,HepG2_Epithelium_Liver | INO80 | ID:85027,11
6668,Cardiomyocyte | TBX5 | ID:72954,11
6531,BT-16_Brain | SMARCA4 | ID:72121,11
894,SKNO-1_Myeloblast_Bone_Marrow | RUNX1 | ID:37638,11
9387,NHEK | Pol2(b) | ENCODE,11
3401,HepG2_Epithelium_Liver | KDM1B | ID:51251,10
3527,Colon | POLR2A | ID:51848,10
3520,LNCaP_Epithelium_Prostate | TOP1 | ID:51840,10
1000,LoVo_Colon | GLI2 | ID:38718,10
8167,SKMEL5_melanoma | POLR2A | ID:86525,10
1056,MM1.S_B_Lymphocyte_Blood | BRD4 | ID:39001,10
3556,IMR90_Fibroblast_Lung | TP53 | ID:52092,10
70,HeLa_Epithelium_Cervix | RELA | ID:1338,10
9246,K562 | HDAC6 | ENCODE,10
79,HeLa-S3_Epithelium_Cervix | STAT1 | ID:1359,10
7441,HeLa_Epithelium_Cervix | MORC2 | ID:81316,10
5686,HEK293_Epithelium_Embryonic_Kidney | MYNN | ID:65124,10
7440,HeLa_Epithelium_Cervix | MORC2 | ID:81315,10
3455,HUES64_Embryonic_Stem_Cell_Embryo | NANOG | ID:51518,10
11,H9_Embryonic_Stem_Cell_Embryo | SMAD3 | ID:1084,10
60,HeLa_Epithelium_Cervix | POLR2A | ID:1316,10
3536,451Lu_Melanoma_Cell | HSF1 | ID:51863,10
3741,TSU-1621-MT | SPI1 | ID:53549,10
7596,T47D_Epithelium_Mammary_Gland | PR | ID:82471,10
6908,D-341 | NEUROD1 | ID:74348,10
6907,D-341 | NEUROD1 | ID:74347,10
8498,MV4;11_Leukemia_Cell_Blood | BRD4 | ID:88453,10
7968,MCF-7_Epithelium_Breast | ZNF711 | ID:84929,10
5416,GM12878_B_Lymphocyte_Blood | SUZ12 | ID:64382,10
4767,Colon | POLR2A | ID:62737,10
8885,GM18526 | Pol2 | ENCODE,10
67,HeLa_Epithelium_Cervix | RELA | ID:1333,10
3510,LNCaP_Epithelium_Prostate | AR | ID:51758,10
8893,GM19239 | CTCF | ENCODE,10
3478,HUES64_Embryonic_Stem_Cell_Embryo | SMAD1 | ID:51560,10
3655,CyT49_Embryonic_Stem_Cell_Embryo | FOXA2 | ID:52684,10
8877,GM12892 | Pol2 | ENCODE | 1,10
1190,Epithelium_Mammary_Gland | ESR1 | ID:41127,10
8867,GM12891 | Pol2 | ENCODE | 1,10
3495,HUES64_Embryonic_Stem_Cell_Embryo | T | ID:51602,10
9194,K562 | BRF2 | ENCODE,10
1296,iPSC | EZH2 | ID:41821,10
8156,Akata_B_Lymphocyte | BRD4 | ID:86429,10
7971,C4-2B_Epithelium_Prostate | ZFX | ID:84931,10
8886,GM18951 (TNFa) | NFKB | ENCODE,10
5521,K562_Erythroblast_Bone_Marrow | TCF7 | ID:64697,10
8899,H1_BMP4_Derived_Trophoblast_Cultured_Cells | DNase.all.peaks | Roadmap,10
9178,iPS_DF_19.11_Cell_Line | DNase.fdr0.01.peaks | Roadmap,10
8520,MCF-7_Epithelium_Breast | T | ID:88591,10
7969,Kasumi-1_Myeloblast_Blood | RUNX1 | ID:8493,10
9231,K562 | Egr-1 | ENCODE,10
8438,BJ_Fibroblast_Skin | FOXA2 | ID:88065,10
6284,NCI-H889 | ASCL1 | ID:70120,10
1165,H2171_Epithelium_Lung | BRD4 | ID:40225,10
7,H9_Embryonic_Stem_Cell_Embryo | SMAD2/3 | ID:1080,10
3316,hMADS-3_Adipocyte_Adipose | KLF11 | ID:50414,10
1266,GM19204_Lymphoblastoid_Blood | POLR2A | ID:41695,10
7754,BJ_Fibroblast_Skin | FOXA2 | ID:83589,10
7459,Jurkat_T_Lymphocyte_Blood | TET2 | ID:81536,10
1110,Kasumi-1_Myeloblast_Blood | REPIN1 | ID:39777,10
8529,KG1_Bone_Marrow | ZBTB16 | ID:88633,10
3489,HUES64_Embryonic_Stem_Cell_Embryo | SRF | ID:51591,10
6783,SEM_B_Lymphocyte | AFF1 | ID:73712,10
5887,Hematopoietic_stem_and_progenitor_cell_Bone_Marrow | IRF2 | ID:67766,10
5151,Sigmoid_Colon | POLR2A | ID:63662,10
7182,GM12878_Lymphoblastoid | NFKB1 | ID:76401,10
2942,OCI-Ly3_B_Lymphocyte_Bone_Marrow | SPI1 | ID:48641,10
6125,Cortex_Kidney | SIX2 | ID:69248,10
7416,Kidney | ZFX | ID:81161,10
6599,BJ_Fibroblast_Foreskin | POLR2A | ID:72429,10
2928,OCI-Ly3_B_Lymphocyte_Bone_Marrow | IRF4 | ID:48623,10
7190,hESC | POLR2A | ID:76418,10
5890,Hematopoietic_stem_and_progenitor_cell_Fetal_Liver | NFE2 | ID:67769,10
560,SEM_Pre-B_Lymphocyte | RUNX1 | ID:34568,10
1630,T_Lymphocyte_Blood | FOXP3 | ID:44098,10
1636,T_Lymphocyte_Blood | SRCAP | ID:44131,10
8948,H1-hESC | Pol2 | ENCODE,10
4603,Raji_B_Lymphocyte_Blood | POLR2A | ID:58942,10
5112,HEK293_Epithelium_Embryonic_Kidney | ZNF239 | ID:63579,10
1669,LNCaP_Epithelium_Prostate | AR | ID:44327,10
8312,TIME_Fibroblast | POLR2A | ID:87455,10
7678,HeLa_Epithelium_Cervix | DDX21 | ID:83100,10
7170,LCL_Lymphoblastoid_Blood | YY1 | ID:76296,10
8053,HEK293T_Epithelium_Embryonic_Kidney | BMI1 | ID:8553,10
4168,Cardiomyocyte_Heart | EP300 | ID:5578,10
1561,HEK293T_Epithelium_Embryonic_Kidney | EZH2 | ID:43544,10
7374,SW480_Epithelium_Colon | TAZ | ID:77366,10
1546,B_Lymphocyte | EBNA3C | ID:43363,10
7863,Ishikawa_Epithelium_Uterus | ESR1 | ID:84285,10
9436,Raji | Pol2 | ENCODE,10
7148,HEK293_Epithelium_Embryonic_Kidney | POLR2A | ID:76220,10
1552,MDA-MB-231_Epithelium_Breast | XBP1 | ID:43399,10
595,MCF-10A_Epithelium_Breast | POLR2A | ID:35267,10
1558,HeLa_Epithelium_Cervix | SUPT5H | ID:43450,10
9332,K562 | ZNF274 | ENCODE,10
5867,LNCaP_Epithelium_Prostate | GATA2 | ID:67734,10
4651,IMEC_Epithelium_Breast | POLR2A | ID:59630,10
8047,HCT-116_HCT116 | PHIP | ID:85462,10
4218,HepG2_Epithelium_Liver | CREB1 | ID:56049,10
162,LNCaP_Epithelium_Prostate | POLR2A | ID:2244,10
571,MDA-MB-231_Epithelium_Breast | FOXM1 | ID:35011,10
2971,H1_Embryonic_Stem_Cell_Embryo | TRIM28 | ID:48930,10
4641,Melanocyte | RNF2 | ID:59424,10
7855,TL-Om1_T_Lymphocyte | POLR2A | ID:84248,10
4600,Epithelium | NRF1 | ID:58937,10
464,LNCaP_Epithelium_Prostate | POLR2A | ID:33799,10
6114,LNCaP_Epithelium_Prostate | TRIM24 | ID:69201,10
5020,K562_Erythroblast_Bone_Marrow | C11orf30 | ID:63363,10
2732,U2OS_Bone | ZBTB17 | ID:47489,10
7809,J-Lat_A72 | BRD4 | ID:83932,10
8705,Fetal_Adrenal_Gland | DNase.hot | Roadmap,10
8753,Fetal_Thymus | DNase.hot | Roadmap,10
8752,Fetal_Thymus | DNase.fdr0.01.peaks | Roadmap,10
8751,Fetal_Thymus | DNase.fdr0.01.hot | Roadmap,10
2682,Keratinocyte_Skin | TP63 | ID:4718,10
6016,Neural_Progenitor_Cell | POU3F2 | ID:68569,10
297,Neural_Progenitor_Cell | BMI1 | ID:32777,10
457,BJ_Fibroblast_Skin | KLF4 | ID:33718,10
6448,Osteoblast | BRD4 | ID:71253,10
4510,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58335,10
290,T_Lymphocyte_Blood | EP300 | ID:3238,10
7310,293T | ZNF445 | ID:77117,10
7704,TTC1240_Malignant_rhabdoid_tumor | SUZ12 | ID:83221,10
4528,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58359,10
278,Proerythroblast_Bone_Marrow | CTCF | ID:3049,10
1903,GM12878_B_Lymphocyte_Blood | IRF3 | ID:45609,10
7270,293T | ZNF786 | ID:77037,10
5970,Kasumi-1_Myeloblast_Blood | KDM1A | ID:68116,10
7803,HCT-116_HCT116 | MCM2 | ID:83886,10
4432,H9_Embryonic_Stem_Cell_Embryo | POU5F1 | ID:5753,10
6106,T47D_Breast | PR | ID:68969,10
2835,PC-3_Epithelium_Prostate | AR | ID:48093,10
1701,MCF-7_Epithelium_Breast | ESR1 | ID:44437,10
2822,Endothelial_Cell_Umbilical_Vein | BRD4 | ID:48062,10
8775,GM12878 | BCL11A | ENCODE,10
2530,HepG2_Epithelium_Liver | SP2 | ID:46246,10
9421,Penis_Foreskin_Keratinocyte_Primary_Cells_skin02 | DNase.hot | Roadmap,10
2789,GM12878_B_Lymphocyte_Blood | REST | ID:47852,10
9039,HeLa-S3 | Pol2 | ENCODE | 2,10
