,Target,Importance
6450,Osteoblast | BRD4 | ID:71255,13
675,C4-2B_Epithelium_Prostate | AR | ID:35764,13
563,RS4_B_Lymphocyte | KMT2A | ID:34962,13
4069,H3396_Epithelium_Mammary_Gland | CREB1 | ID:5549,13
7069,U2OS | ZBTB48 | ID:75278,13
4642,B_Lymphocyte | FOXP1 | ID:59437,12
1875,GM06990_B_Lymphocyte_Blood | CTCF | ID:45581,12
5215,MCF-7_Epithelium_Breast | FOSL2 | ID:63858,12
6631,Endothelial_Cell_Umbilical_Vein | ETS1 | ID:72624,12
8403,K562_Erythroblast_Bone_Marrow | PHF8 | ID:8790,12
4791,MCF-7_Epithelium_Breast | KLF9 | ID:62799,12
2874,GM12878_B_Lymphocyte_Blood | REST | ID:48303,12
1794,HepG2_Epithelium_Liver | EZH2 | ID:45294,12
4651,IMEC_Epithelium_Breast | POLR2A | ID:59630,12
4999,HepG2_Epithelium_Liver | SP1 | ID:63311,12
4662,HEK293_Epithelium_Embryonic_Kidney | ZNF202 | ID:62488,12
4695,Skin | CTCF | ID:62586,12
5796,hESC | SOX2 | ID:67318,12
6954,Endothelial_Cell_Umbilical_Vein | PROX1 | ID:74488,12
1230,SNU216_Epithelium | TEAD4 | ID:41391,12
6828,293T | ZNF266 | ID:73963,12
3617,MCF-7_Epithelium_Breast | POLR2A | ID:52591,12
5280,A549_Epithelium_Lung | EP300 | ID:64029,12
1035,LoVo_Colon | ASCL2 | ID:38812,12
7263,293T | ZNF879 | ID:77022,12
5678,HEK293_Epithelium_Embryonic_Kidney | MAZ | ID:65115,12
3789,HEK293A | MEF2B | ID:53873,12
7470,Fibroblast | PSMD1 | ID:81596,12
3476,HUES64_Embryonic_Stem_Cell_Embryo | SMAD1 | ID:51557,12
1751,Keratinocyte_Foreskin | TP63 | ID:44760,12
3910,Stromal_Cell_Endometrium | PGR | ID:54240,12
3450,HUES64_Embryonic_Stem_Cell_Embryo | KLF5 | ID:51508,12
4063,HeLa_Epithelium_Cervix | NELFA | ID:55466,12
3437,HUES64_Embryonic_Stem_Cell_Embryo | GATA4 | ID:51466,12
1131,HCT-116_Colon | POLR2A | ID:39917,12
5680,HEK293_Epithelium_Embryonic_Kidney | ZNF768 | ID:65118,12
7005,HepG2_Epithelium_Liver | ZMYM3 | ID:74677,12
4301,HEK293T_Epithelium_Embryonic_Kidney | EHMT2 | ID:56447,12
4352,LHSAR_Epithelium_Prostate | AR | ID:56670,12
6854,MCF-7 | RUNX2 | ID:74116,12
7805,MOLT-4_T_Lymphoblast | BRD4 | ID:83903,12
7884,T47D_Epithelium_Mammary_Gland | POLR2A | ID:84351,12
4493,Myoblast_Muscle | DUX4 | ID:5822,12
1684,Endothelial_Cell_Umbilical_Vein | PPARD | ID:44351,12
3177,GM12892_Lymphoblastoid_Blood | POLR2A | ID:4990,12
3073,Embryonic_Stem_Cell_Embryo | ZNF486 | ID:49603,12
6587,MCF-7_Human_Breast_Cancer_Cell_Breast | POLR2A | ID:72416,12
9470,WI-38 | CTCF | ENCODE,12
8706,Fetal_Brain_Female | DNase.all.peaks | Roadmap,12
277,T_Lymphocyte_Blood | CREBBP | ID:3038,12
9293,K562 | SAP30 | ENCODE,12
8547,A549_Epithelium_Lung | GATA4 | ID:88777,12
9461,T-47D (Genistein_100nM) | ERalpha | ENCODE,12
310,HeLa_Epithelium_Cervix | TERC | ID:32848,12
152,LNCaP_Epithelium_Prostate | AR | ID:2173,12
315,MDA-231_Epithelium_Mammary_Gland | HOTAIR | ID:32854,12
8932,H1-hESC | EZH2 | ENCODE,12
3895,Mesenchymal_Stem_Cell | CEBPB | ID:54133,11
6509,K562_Haematopoietic_and_lymphoid | GTF2B | ID:71925,11
6615,U937_Monocyte | ZNF143 | ID:72553,11
4033,K562_Erythroblast_Bone_Marrow | SUMO2 | ID:55348,11
6944,MDA-MB-468_Breast | MAX | ID:74425,11
3855,MCF-7_Epithelium_Breast | ESR1 | ID:54030,11
349,MCF-7_Epithelium_Breast | GATA3 | ID:33149,11
6981,GM12878_B_Lymphocyte_Blood | ZNF18 | ID:74653,11
3621,MCF-7_Epithelium_Breast | POLR2A | ID:52595,11
1154,Kasumi-1_Myeloblast_Blood | RUNX1T1 | ID:40164,11
3610,501-Mel_Melanoma_Cell | SMARCA4 | ID:52551,11
2451,H1_Embryonic_Stem_Cell_Embryo | SRF | ID:46167,11
7025,3565_cells | POLR2A | ID:74837,11
2472,H1_Embryonic_Stem_Cell_Embryo | SIX5 | ID:46188,11
8231,Breast | PR | ID:86901,11
8326,MCF-10A_Epithelium_Breast | POLR2A | ID:87592,11
8933,H1-hESC | FOSL1 | ENCODE,11
4593,TF-1_Erythroblast_Bone_Marrow | RAD21 | ID:58880,11
8221,HEK293T_Epithelium_Embryonic_Kidney | U2AF1 | ID:86857,11
4994,K562_Erythroblast_Bone_Marrow | ZBTB11 | ID:63304,11
5519,HEK293_Epithelium_Embryonic_Kidney | ZNF382 | ID:64694,11
1733,VCaP_Epithelium_Prostate | BRD3 | ID:44597,11
5650,HEK293_Epithelium_Embryonic_Kidney | ZNF382 | ID:65074,11
9064,HepG2 | BRCA1 | ENCODE,11
5732,HEK293_Epithelium_Embryonic_Kidney | ZNF586 | ID:65196,11
5743,HEK293_Epithelium_Embryonic_Kidney | ZFP28 | ID:65210,11
4571,HEK293_Epithelium_Embryonic_Kidney | POLR2A | ID:58836,11
7117,7250_Fibroblast | FOXO1 | ID:75852,11
4552,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58635,11
592,MCF-7_Epithelium_Breast | HSF1 | ID:35230,11
4539,Embryonic_Stem_Cell_Embryo | POU5F1 | ID:58486,11
4505,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58320,11
6226,HT29_colorectal_adenocarcinoma | NR1H2 | ID:69805,11
8939,H1-hESC | JunD | ENCODE | 1,11
670,WI-38_Fibroblast_Lung | SUMO2 | ID:35725,11
133,K562_Erythroblast_Bone_Marrow | GATA1 | ID:2000,11
7044,THP-1_Macrophage | POLR3D | ID:74907,11
5026,A549_Epithelium_Lung | EP300 | ID:63378,11
7337,293T | ZNF17 | ID:77168,11
3395,Neural_Stem_Cell | CHD8 | ID:51103,11
7443,Raji_B_Lymphocyte_Blood | POLR2A | ID:81321,11
980,LoVo_Colon | SOX2 | ID:38658,11
7511,A673_Polygonal_Muscle | MKL2 | ID:81943,11
8673,CD14_Primary_Cells | DNase.all.peaks | Roadmap,11
7121,MCF-7_Mammary_Gland | ESR1 | ID:76100,11
3209,GM12878_B_Lymphocyte_Blood | POLR2A | ID:5004,11
30,HEK293_Epithelium_Embryonic_Kidney | TRIM28 | ID:1195,11
2978,HeLa_Epithelium_Cervix | AFF4 | ID:48999,11
7307,293T | ZNF468 | ID:77113,11
16,HCT-116_Colon | AFF4 | ID:1140,11
7272,293T | ZNF780A | ID:77041,11
3362,501-Mel_Melanoma_Cell | POLR2A | ID:50855,11
7621,Mesenchymal_Stem_Cell_Bone_Marrow | CHD1 | ID:82607,11
7244,HEK293_Kidney | ZMYND8 | ID:76856,11
924,FB0167P_Fibroblast | MYC | ID:38182,11
3509,LNCaP_Epithelium_Prostate | AR | ID:51757,11
7237,A549_Epithelium_Lung | SETX | ID:76830,11
538,HeLa_Epithelium_Cervix | SUMO1 | ID:34374,11
7136,HCT-116_Colon_cancer_cell_Colon | MYC | ID:76186,11
7735,MCF-7_Epithelium_Breast | ESR1 | ID:83428,11
3478,HUES64_Embryonic_Stem_Cell_Embryo | SMAD1 | ID:51560,11
8729,Fetal_Kidney | DNase.hot | Roadmap,11
3480,HUES64_Embryonic_Stem_Cell_Embryo | SMAD1 | ID:51564,11
636,CCRF-CEM_T_Lymphocyte_Blood | TAL1 | ID:35489,10
5906,Lymphoblast | EBNA3C | ID:67832,10
7803,HCT-116_HCT116 | MCM2 | ID:83886,10
6011,HCT-116_Colon_cancer_cell_Colon | TP53 | ID:68462,10
1582,HEK293T_Epithelium_Embryonic_Kidney | TET3 | ID:43669,10
187,MCF-7_Epithelium_Breast | FOXA1 | ID:2321,10
9000,HeLa-S3 | BDP1 | ENCODE,10
1782,H1_Embryonic_Stem_Cell_Embryo | RBBP5 | ID:45232,10
7516,Fibroblast_Skin | POLR2A | ID:81968,10
7632,BJ_Fibroblast_Skin | FOXA2 | ID:82643,10
5897,SUM149R | BRD4 | ID:67799,10
5767,MCF-7_Epithelium_Breast | ESR1 | ID:6564,10
431,Monocyte_Blood | CTCF | ID:33556,10
230,Rh4_Muscle | PAX3 | ID:2654,10
7565,MutuI_B_Lymphocyte | BRD4 | ID:82316,10
5568,HEK293_Epithelium_Embryonic_Kidney | ZNF547 | ID:64831,10
1742,VCaP_Epithelium_Prostate | ERG | ID:44605,10
6014,Tumor_cells_Brain | RBPJ | ID:68487,10
1716,T_Lymphocyte_Blood | POLR2A | ID:4458,10
7637,Macrophage_Blood | SPI1 | ID:82735,10
9109,HepG2 | Pol2-4H8 | ENCODE,10
7622,THP-1_Monocyte_Blood | SPI1 | ID:82608,10
1117,Kasumi-1_Myeloblast_Blood | RUNX1T1 | ID:39784,10
6220,HT29_colorectal_adenocarcinoma | NR1H3 | ID:69799,10
746,T_Lymphocyte_Blood | BRD4 | ID:36300,10
7026,3565_cells | JMJD6 | ID:74838,10
7021,IN528 | POLR2A | ID:74833,10
354,MCF-7_Epithelium_Breast | GATA3 | ID:33157,10
7995,Macrophage_Blood | MAF | ID:85111,10
7180,T_Lymphocyte_Umbilical_Cord | STAT3 | ID:76390,10
8757,Gastric | DNase.fdr0.01.peaks | Roadmap,10
7197,Mesenchymal_Cell | PHF2 | ID:76469,10
6908,D-341 | NEUROD1 | ID:74348,10
6864,T47D_Breast | FOXA1 | ID:74143,10
8798,GM12878 | FOXM1 | ENCODE,10
8801,GM12878 | IRF4 | ENCODE,10
6832,293T | ZNF136 | ID:73974,10
1266,GM19204_Lymphoblastoid_Blood | POLR2A | ID:41695,10
6712,Kidney | PARP1 | ID:73342,10
6639,HEK293FT_Kidney | NUP98-HOXA9 | ID:72703,10
7273,293T | ZNF777 | ID:77043,10
1036,LoVo_Colon | REST | ID:38814,10
6559,U2OS_Bone | CTCF | ID:72362,10
7300,293T | ZNF534 | ID:77098,10
6500,A549_Epithelium_Lung | MED1 | ID:71871,10
8068,MIN_cancer_cells_Breast | ESR1 | ID:85653,10
8075,RT112_Epithelium_Urinary_Bladder | BRD4 | ID:85706,10
7313,293T | ZNF433 | ID:77123,10
7341,293T | ZNF141 | ID:77173,10
273,WM262_Melanocyte_Skin | SETDB1 | ID:2974,10
398,Hematopoietic_Cell | ERG | ID:33458,10
8692,CD56_Primary_Cells | DNase.hot | Roadmap,10
1637,HeLa-S3_Epithelium_Cervix | POLR2A | ID:44134,10
7857,Macrophage_Blood | CEBPB | ID:84251,10
4537,Embryonic_Stem_Cell_Embryo | MED1 | ID:58484,10
3508,LNCaP_Epithelium_Prostate | FOXP1 | ID:51750,10
2984,HeLa_Epithelium_Cervix | ELL2 | ID:49005,10
4598,HeLa_Epithelium_Cervix | MYBL2 | ID:5890,10
8285,MCF-7_Epithelium_Breast | TP53 | ID:87304,10
4568,HAP-1 | POLR2A | ID:58833,10
2680,MCF-7_Epithelium_Breast | POLR2A | ID:47117,10
3482,HUES64_Embryonic_Stem_Cell_Embryo | SMAD4 | ID:51574,10
3096,MCF-7_Epithelium_Breast | TFAP2C | ID:49630,10
3097,MCF-7_Epithelium_Breast | PRKDC | ID:49634,10
8298,BJ_Fibroblast_Skin | FOXA2 | ID:87397,10
3191,90-8TL_Schwann_Cell_Brain | BRD4 | ID:49977,10
2289,NB4_Promyelocytic_cell_Blood | POLR2A | ID:46010,10
2258,MCF-7_Epithelium_Breast | TCF7L2 | ID:45979,10
8338,hESC_Embryonic_Stem_Cell | MPHOSPH8 | ID:87625,10
4205,OS25_Embryonic_Stem_Cell_Embryo | RNF2 | ID:5603,10
3237,GM12878_B_Lymphocyte_Blood | POLR2A | ID:5010,10
117,IMR90_Fibroblast_Lung | RBL2 | ID:1880,10
4441,K562_Erythroblast_Bone_Marrow | PCGF1 | ID:57670,10
8311,TIME_Fibroblast | POLR2A | ID:87454,10
4431,PC-3_Epithelium_Prostate | EP300 | ID:57305,10
4399,Colon | DACOR1 | ID:56997,10
3364,KB_Cell_Epithelium_HeLa_contaminant | SPI1 | ID:50876,10
2971,H1_Embryonic_Stem_Cell_Embryo | TRIM28 | ID:48930,10
2996,HeLa_Epithelium_Cervix | POLR2A | ID:49020,10
9243,K562 | HDAC1 | ENCODE,10
2948,PC-3_Epithelium_Prostate | CBX8 | ID:48755,10
8366,hESC | NKX2-1 | ID:87738,10
3648,CyT49_Embryonic_Stem_Cell_Embryo | FOXA1 | ID:52677,10
3662,Nalm6_B_cell_precursor_Blood | NR3C1 | ID:52959,10
2400,GM12878_B_Lymphocyte_Blood | POLR2A | ID:46118,10
3712,HeLa_Epithelium_Cervix | CPSF3L | ID:53330,10
2879,GM12878_B_Lymphocyte_Blood | REST | ID:48308,10
8386,K562_Erythroblast_Bone_Marrow | KDM5C | ID:8781,10
3788,C4-2B_Epithelium_Prostate | RUNX2 | ID:5373,10
605,HeLa-S3_Epithelium_Cervix | ORC1 | ID:35296,10
3534,Colon | POLR2A | ID:51858,10
4331,HuCCT1 | CDK9 | ID:56566,10
8529,KG1_Bone_Marrow | ZBTB16 | ID:88633,10
3953,MCF-7_Epithelium_Breast | NCAPG | ID:54625,10
4840,A549_Epithelium_Lung | BCL3 | ID:62932,10
3528,Colon | POLR2A | ID:51849,10
4688,HEK293_Epithelium_Embryonic_Kidney | ZNF623 | ID:62565,10
2446,GM12892_Lymphoblastoid_Blood | TAF1 | ID:46162,9
3522,Colon | POLR2A | ID:51843,9
7227,Fibroblast_Fetal_Lung | NEUROG2 | ID:76811,9
7213,SH-SY5Y_Neuron | CHAT | ID:76548,9
3428,HUES64_Embryonic_Stem_Cell_Embryo | EOMES | ID:51449,9
1124,DL23_Epithelium_Colon | POLR2A | ID:39888,9
3543,T_Lymphocyte_Blood | HMGN1 | ID:5194,9
1084,MDA-MB-231_Epithelium_Breast | FOXM1 | ID:39460,9
3445,HUES64_Embryonic_Stem_Cell_Embryo | GATA6 | ID:51478,9
7162,LCL_Lymphoblastoid_Blood | YY1 | ID:76288,9
3479,HUES64_Embryonic_Stem_Cell_Embryo | SMAD1 | ID:51563,9
1134,HCT-116_Colon | POLR2A | ID:39921,9
7212,SH-SY5Y_Neuron | CHAT | ID:76547,9
5349,A549_Epithelium_Lung | HES2 | ID:64218,9
3357,Fibroblast | GTF2I | ID:50715,9
2952,Multiple_myeloma | EZH2 | ID:48764,9
2785,GM12878_B_Lymphocyte_Blood | REST | ID:47848,9
8618,HeLa_Epithelium_Cervix | FOXK1 | ID:9506,9
7767,Breast | NR3C1 | ID:83625,9
2798,Jurkat_T_Lymphocyte_Blood | REST | ID:47861,9
815,SKNO-1_Myeloblast_Bone_Marrow | EP300 | ID:36908,9
440,K562_Erythroblast_Bone_Marrow | FAIRE | ID:33597,9
2836,PC-3_Epithelium_Prostate | AR | ID:48096,9
7636,colorectal_adenocarcinoma_Colon | OGT | ID:82732,9
2909,MCF-7_Epithelium_Breast | BRD4 | ID:48448,9
8649,A549 | Pol2(phosphoS2) | ENCODE,9
8,H9_Embryonic_Stem_Cell_Embryo | SMAD2/3 | ID:1081,9
7606,HeLa_Adherent_HeLa_cells | POLR2A | ID:82517,9
7588,HCT-116_HCT116 | POLR2A | ID:82394,9
890,ME-1_Leukemia_Cell | MYH11 | ID:37623,9
3355,Fibroblast | GTF2I | ID:50713,9
7535,Breast | ESR1 | ID:82072,9
7527,HUES8_hESCs_hESC | DNMT3B | ID:82037,9
8678,CD19_Primary_Cells_Peripheral_ | DNase.fdr0.01.hot | Roadmap,9
3024,293T-Rex | SCML2 | ID:49266,9
2651,SK-N-SH_RA_Neuron_Brain | USF1 | ID:46365,9
3118,SW480_Colon | PROX1 | ID:49669,9
3194,GM12878_B_Lymphocyte_Blood | BRD4 | ID:49989,9
7326,293T | ZNF282 | ID:77148,9
9423,Penis_Foreskin_Melanocyte_Primary_Cells_skin01 | DNase.fdr0.01.hot | Roadmap,9
9420,Penis_Foreskin_Keratinocyte_Primary_Cells_skin02 | DNase.fdr0.01.peaks | Roadmap,9
3616,MCF-7_Epithelium_Breast | POLR2A | ID:52590,9
3273,LNCaP_Epithelium_Prostate | CTBP2 | ID:50249,9
2568,K562_Erythroblast_Bone_Marrow | TEAD4 | ID:46284,9
3615,MCF-7_Epithelium_Breast | POLR2A | ID:52589,9
8822,GM12878 | Pbx3 | ENCODE,9
9362,MCF-7 (serum_starved_media) | Pol2 | ENCODE,9
4898,MCF-7_Epithelium_Breast | DPF2 | ID:63060,9
142,K562_Erythroblast_Bone_Marrow | RUNX1 | ID:2121,9
1562,HEK293T_Epithelium_Embryonic_Kidney | C17orf96 | ID:43550,9
1565,Epithelium_Mammary_Gland | CBX7 | ID:43557,9
5976,Thymocyte_Thymus | GATA3 | ID:68160,9
5972,Kasumi-1_Myeloblast_Blood | KDM1A | ID:68118,9
247,U2OS_Bone | ESR1 | ID:2779,9
4592,HeLa_Epithelium_Cervix | LIN9 | ID:5888,9
4600,Epithelium | NRF1 | ID:58937,9
5750,Saos-2_Osteosarcoma_cell_Bone | TP73 | ID:6546,9
4604,Raji_B_Lymphocyte_Blood | POLR2A | ID:58943,9
5703,HEK293_Epithelium_Embryonic_Kidney | SP1 | ID:65151,9
5671,HEK293_Epithelium_Embryonic_Kidney | ZNF384 | ID:65106,9
2001,Epithelium_Heart | CTCF | ID:45711,9
4922,A549_Epithelium_Lung | EP300 | ID:63125,9
6986,HepG2_Epithelium_Liver | NRF1 | ID:74658,9
4923,A549_Epithelium_Lung | EP300 | ID:63126,9
4925,HepG2_Epithelium_Liver | MNT | ID:63128,9
7832,Haematopoietic_Progenitor_Cell_Blood | SMAD1 | ID:8415,9
4945,HepG2_Epithelium_Liver | IKZF1 | ID:63179,9
5559,A549_Epithelium_Lung | BCL3 | ID:64802,9
4974,HEK293_Epithelium_Embryonic_Kidney | ZNF680 | ID:63246,9
5481,K562_Erythroblast_Bone_Marrow | RNF2 | ID:64583,9
4978,HepG2_Epithelium_Liver | DROSHA | ID:63270,9
5457,MCF-7_Epithelium_Breast | RFX1 | ID:64526,9
4981,MCF-7_Epithelium_Breast | ZBTB40 | ID:63278,9
1796,Epithelium_Mammary_Gland | EZH2 | ID:45312,9
5436,A549_Epithelium_Lung | EP300 | ID:64458,9
5007,Sigmoid_Colon | POLR2A | ID:63320,9
6035,HCT-116_Colon_cancer_cell_Colon | TOP1 | ID:68781,9
6040,SH-SY5Y_Neuron | SATB1 | ID:68797,9
1522,HeLa_Epithelium_Cervix | BRD4 | ID:43090,9
6113,T47D_Breast | PR | ID:68977,9
77,HeLa-S3_Epithelium_Cervix | STAT1 | ID:1357,9
1199,SGBS_Adipocyte_Adipose | CEBPA | ID:41167,9
9354,MCF-7 | CTCF | ENCODE | 1,9
3942,LS180_Epithelium_Colon | CEBPB | ID:5458,9
6822,293T | ZNF33A | ID:73954,9
5361,A549_Epithelium_Lung | NR3C1 | ID:64251,9
1267,GM19238_Lymphoblastoid_Blood | POLR2A | ID:41696,9
6713,Neurosphere | NOTCH1 | ID:73405,9
9334,MCF10A-Er-Src (4OHTAM_1uM_12hr) | c-Fos | ENCODE,9
2299,NT2-D1_Embryo | ZNF274 | ID:46020,9
6681,MCF-7_Breast | FOXA1 | ID:72995,9
6665,Cardiomyocyte | TBX5 | ID:72948,9
1297,iPSC | JARID2 | ID:41824,9
3982,NCI-H2052_Epithelium_Lung | YAP1 | ID:54675,9
4117,HeLa_Epithelium_Cervix | POLR2A | ID:5567,9
6443,Osteoblast | POLR2A | ID:71247,9
1434,LoVo_Colon | DR1 | ID:42711,9
8918,H1-hESC | CHD1 | ENCODE | 1,9
8923,H1-hESC | CtBP2 | ENCODE,9
9286,K562 | Pol3 | ENCODE,9
2138,Endothelial_Cell_Umbilical_Vein | POLR2A | ID:45854,9
6304,U2OS_Bone | MYC | ID:70561,9
6247,Th1 | BRD4 | ID:69871,9
6227,HT29_colorectal_adenocarcinoma | NR1H2 | ID:69806,9
4466,U2OS_Bone | NR3C1 | ID:58054,9
6159,SKmel147_Melanoma_Cell | MED1 | ID:69515,9
6148,VCaP_Epithelium_Prostate | AR | ID:69287,9
5573,MCF-7_Epithelium_Breast | NONO | ID:64840,9
8511,DLD-1 | PAF1 | ID:88512,9
577,Epithelium | HSF1 | ID:35064,9
8347,IMR-5 | MYC | ID:87653,9
734,HeLa_Epithelium_Cervix | TTF2 | ID:36232,9
565,IMR90_Fibroblast_Lung | LMNB1 | ID:34982,9
593,M0-91_Leukemia_Cell | HSF1 | ID:35231,9
727,Keratinocyte | TP63 | ID:36141,9
8203,SKH1_SKH-1_cells | RUNX1 | ID:86788,9
8553,CHL-1_melanoma_Skin | BRD4 | ID:88862,8
1137,Cortex | EP300 | ID:39938,8
1757,Keratinocyte_Foreskin | TP63 | ID:44766,8
2356,A549_Epithelium_Lung | TAF1 | ID:46077,8
4702,K562_Erythroblast_Bone_Marrow | RFX1 | ID:62594,8
3147,GM19193_Lymphoblastoid_Blood | POLR2A | ID:4977,8
7466,Endothelial_Cell_Umbilical_Vein | RAD21 | ID:81584,8
4442,K562_Erythroblast_Bone_Marrow | CBX2 | ID:57671,8
5692,HEK293_Epithelium_Embryonic_Kidney | ZNF350 | ID:65132,8
3148,iPSC | CHD8 | ID:49778,8
5053,Liver | YY1 | ID:63431,8
5558,A549_Epithelium_Lung | BCL3 | ID:64801,8
7045,THP-1_Monocyte | POLR3D | ID:74908,8
5281,A549_Epithelium_Lung | EP300 | ID:64030,8
7410,Endothelial_Cell_Umbilical_Vein | POLR2A | ID:8113,8
8588,RPMI-8402_T_cell_leukemia_Blood | TCF12 | ID:9197,8
8683,CD3_Primary_Cells_Cord_BI | DNase.fdr0.01.peaks | Roadmap,8
1123,HEK293T_Epithelium_Embryonic_Kidney | HCFC1 | ID:39886,8
4168,Cardiomyocyte_Heart | EP300 | ID:5578,8
1120,DL23_Epithelium_Colon | POLR2A | ID:39870,8
467,H295R_Epithelium_Adrenal_Gland | SF1 | ID:33852,8
316,HeLa_Epithelium_Cervix | TERC | ID:32856,8
8273,HeLa_Epithelium_Cervix | SMC3 | ID:87201,8
4910,GM12878_B_Lymphocyte_Blood | SMAD5 | ID:63098,8
8180,Ishikawa_Epithelium_Uterus | ESR1 | ID:86561,8
9153,HUVEC | c-Jun | ENCODE,8
1161,H2171_Epithelium_Lung | BRD4 | ID:40220,8
8187,HCT-116_HCT116 | POLR2A | ID:86621,8
4496,B_Lymphocyte_Tonsil | FOXO1 | ID:58300,8
893,K562_Erythroblast_Bone_Marrow | ERG | ID:37635,8
109,IMR90_Fibroblast_Lung | RB1 | ID:1871,8
3033,H1_Embryonic_Stem_Cell_Embryo | NANOG | ID:4932,8
5999,Kasumi-1_Acute_myeloid_leukemia | NR4A1 | ID:68309,8
6759,SUM159PT_Breast | CEBPB | ID:73536,8
9096,HepG2 | MafK | ENCODE | 1,8
8078,HS-ES-2M_Embryonic_Stem_Cell_epithelioid_sarcoma | SMARCA4 | ID:85737,8
8082,LCL_Lymphoblastoid_Blood | POLR2A | ID:85768,8
2305,PBDE_Erythroblast_Blood | GATA1 | ID:46026,8
6031,HCT-116_Colon_cancer_cell_Colon | BRD4 | ID:68777,8
4476,Myeloid_Cell | KDM2B | ID:58086,8
8124,hMSC-TERT4 | MED1 | ID:86002,8
7936,A673_Polygonal_Muscle | FLI1 | ID:84628,8
5060,A549_Epithelium_Lung | NR3C1 | ID:63444,8
7502,Leukemia | NOTCH3 | ID:81877,8
917,HT1080_Connective_Tissue | SSRP1 | ID:38084,8
6303,U2OS_Bone | MYC | ID:70560,8
3494,HUES64_Embryonic_Stem_Cell_Embryo | T | ID:51600,8
2303,PBDE_Erythroblast_Blood | POLR2A | ID:46024,8
4470,Myeloid_Cell | KDM2B | ID:58062,8
5741,HEK293_Epithelium_Embryonic_Kidney | ZNF680 | ID:65208,8
7107,Rh4_rhabdomyosarcoma | EP300 | ID:75837,8
4749,gastroesophageal_sphincter | POLR2A | ID:62698,8
4185,TC-797 | BRD4 | ID:55821,8
3321,Endothelial_Cell_Umbilical_Vein | ELK3 | ID:50434,8
9352,MCF-7 (estrogen) | CTCF | ENCODE,8
4993,K562_Erythroblast_Bone_Marrow | ZBTB11 | ID:63303,8
3399,Pre-B_Lymphocyte | PBX1 | ID:51248,8
4002,LNCaP_Epithelium_Prostate | FOXA1 | ID:55166,8
5656,HEK293_Epithelium_Embryonic_Kidney | ZIM3 | ID:65081,8
1921,GM12878_B_Lymphocyte_Blood | ZNF143 | ID:45629,8
7225,Fibroblast_Fetal_Lung | NEUROG2 | ID:76809,8
4984,Sigmoid_Colon | CTCF | ID:63284,8
471,NCCIT_Embryo | SMARCB1 | ID:33865,8
6201,MV4;11_Leukemia_Cell_Blood | BRD4 | ID:69770,8
1287,Edom-iPS-2_iPSC | EZH2 | ID:41802,8
8714,Fetal_Heart | DNase.all.peaks | Roadmap,8
2222,K562_Erythroblast_Bone_Marrow | ZNF274 | ID:45942,8
3341,SH-SY5Y_Bone_Marrow | POLR2A | ID:50615,8
114,IMR90_Fibroblast_Lung | RBL2 | ID:1876,8
7276,293T | ZNF75D | ID:77048,8
5714,HEK293_Epithelium_Embryonic_Kidney | ZNF121 | ID:65170,8
3348,Fibroblast | GTF2I | ID:50697,8
7269,293T | ZNF793 | ID:77033,8
3747,Adipocyte | RELA | ID:53597,8
3377,WI-38_Fibroblast_Lung | NR2C2 | ID:50973,8
529,HeLa_Epithelium_Cervix | SUMO1 | ID:34361,8
9098,HepG2 | MAZ | ENCODE,8
3353,Fibroblast | GTF2I | ID:50709,8
7207,Erythroid_Cell | BPTF | ID:76520,8
43,HeLa_Epithelium_Cervix | GLYR1 | ID:1225,8
1918,GM12878_B_Lymphocyte_Blood | NFYA | ID:45626,8
4216,HepG2_Epithelium_Liver | CREB1 | ID:56047,8
8530,KG1_Bone_Marrow | ZBTB16 | ID:88634,8
976,LoVo_Colon | NFYA | ID:38650,8
8691,CD56_Primary_Cells | DNase.fdr0.01.peaks | Roadmap,8
3784,Jurkat_T_Lymphocyte_Blood | POLR2A | ID:53717,8
4892,HEK293_Epithelium_Embryonic_Kidney | ZNF121 | ID:63037,8
8358,iPSC | FGFR1 | ID:87695,8
9397,Ovary | DNase.fdr0.01.peaks | Roadmap,8
1093,CUTLL1_T_Lymphocyte_Blood | ZNF143 | ID:396,8
7348,293T | ZNF100 | ID:77182,8
296,Glioblastoma_Multiforme_Stem_Like | BMI1 | ID:32776,8
8957,H1-hESC | SIN3A | ENCODE,8
1088,CUTLL1_T_Lymphocyte_Blood | RBPJ | ID:395,8
8048,HCT-116_HCT116 | PHIP | ID:85463,8
6471,Fibroblast_Fetal_Lung | SOX4 | ID:71746,8
2161,K562_Erythroblast_Bone_Marrow | GTF2F1 | ID:45878,8
9400,PANC-1 | Pol2-4H8 | ENCODE,8
7327,293T | ZNF282 | ID:77149,8
3255,GM12891_Lymphoblastoid_Blood | POLR2A | ID:5015,8
3432,HUES64_Embryonic_Stem_Cell_Embryo | FOXA2 | ID:51457,8
4036,VCaP_Epithelium_Prostate | SUMO2 | ID:55351,8
6677,COLO-829 | CTCF | ID:72978,8
8099,Muscle | POLR2A | ID:85933,8
7839,22RV1_Epithelium_Prostate | HOXB13 | ID:84204,8
6762,SUM159PT_Mammary_carcinoma_cell_Breast | EP300 | ID:73539,8
9296,K562 | Sin3Ak-20 | ENCODE,8
633,CCRF-CEM_T_Lymphocyte_Blood | RUNX1 | ID:35483,8
